Player_ID,Player,First_Name,Last_Name,TS%,EFG%,PER,3PAr,G,MP,Pos
1626185,Jarell Martin,Jarell,Martin,0.5365210843373495,0.4651162790697674,14.0,0.017,27,380,PF
101127,Jarrett Jack,Jarrett,Jack,0.5023547880690739,0.4375000000000001,14.5,0.285,32,1027,PG
201160,Jason Smith,Jason,Smith,0.5145797598627788,0.4924242424242424,14.6,0.032,76,1181,C
1891,Jason Terry,Jason,Terry,0.5442804428044281,0.5288461538461539,10.2,0.6940000000000001,72,1258,SG
201574,Jason Thompson,Jason,Thompson,0.5567528735632185,0.5000000000000001,14.2,0.139,47,471,C
201574,Jason Thompson,Jason,Thompson,0.5567528735632185,0.5000000000000001,13.3,0.0,28,179,C
201574,Jason Thompson,Jason,Thompson,0.5567528735632185,0.5000000000000001,14.7,0.22699999999999998,19,292,C
201965,Jeff Ayres,Jeff,Ayres,0.5710659898477158,0.5,8.3,0.043,17,107,C
201145,Jeff Green,Jeff,Green,0.5072840790842872,0.4660194174757282,13.0,0.258,80,2253,SF
201145,Jeff Green,Jeff,Green,0.5072840790842872,0.4660194174757282,13.4,0.244,53,1544,SF
201145,Jeff Green,Jeff,Green,0.5072840790842872,0.4660194174757282,12.0,0.28800000000000003,27,709,SF
201952,Jeff Teague,Jeff,Teague,0.5521947101857062,0.496,17.9,0.278,79,2255,PG
203481,Jeff Withey,Jeff,Withey,0.5767167381974249,0.53125,17.7,0.012,51,658,C
203924,Jerami Grant,Jerami,Grant,0.5026948590381426,0.4551282051282051,12.6,0.244,77,2066,PF
202379,Jeremy Evans,Jeremy,Evans,0.6289308176100629,0.59375,12.6,0.33299999999999996,30,251,SF
203087,Jeremy Lamb,Jeremy,Lamb,0.5319148936170213,0.5064935064935064,15.9,0.355,66,1227,SG
202391,Jeremy Lin,Jeremy,Lin,0.5353221083455343,0.4623655913978494,13.8,0.31,78,2048,SG
1626170,Jerian Grant,Jerian,Grant,0.4824259131633357,0.4215686274509804,11.2,0.256,76,1265,PG
201573,Jerryd Bayless,Jerryd,Bayless,0.5684302579798863,0.5416666666666666,12.4,0.529,52,1505,SG
202710,Jimmy Butler,Jimmy,Butler,0.5641330166270783,0.48701298701298706,21.3,0.198,67,2474,SG
201149,Joakim Noah,Joakim,Noah,0.4053544494720965,0.39130434782608703,14.1,0.008,29,635,C
201975,Jodie Meeks,Jodie,Meeks,0.5019251925192519,0.4402985074626865,13.5,0.45,3,43,SG
204060,Joe Ingles,Joe,Ingles,0.56941431670282,0.5555555555555556,10.3,0.722,81,1241,SF
2207,Joe Johnson,Joe,Johnson,0.5354634831460674,0.5141509433962265,12.0,0.364,81,2703,SF
2207,Joe Johnson,Joe,Johnson,0.5354634831460674,0.5141509433962265,10.7,0.377,57,1934,SF
2207,Joe Johnson,Joe,Johnson,0.5354634831460674,0.5141509433962265,15.2,0.335,24,769,SF
1626202,Joe Young,Joe,Young,0.4353803849679193,0.3902439024390245,9.9,0.272,41,384,PG
201202,Joel Anthony,Joel,Anthony,0.665680473372781,0.6,14.1,0.0,19,96,C
203530,Joffrey Lauvergne,Joffrey,Lauvergne,0.5701501154734411,0.53125,15.7,0.139,59,1041,C
203089,John Henson,John,Henson,0.5810092961487384,0.5686274509803921,18.6,0.003,57,960,C
203098,John Jenkins,John,Jenkins,0.5171543895055498,0.5135135135135135,10.0,0.319,43,480,SG
203098,John Jenkins,John,Jenkins,0.5171543895055498,0.5135135135135135,7.2,0.271,21,193,SG
203098,John Jenkins,John,Jenkins,0.5171543895055498,0.5135135135135135,11.9,0.35600000000000004,22,287,SG
202322,John Wall,John,Wall,0.5107802874743326,0.4657142857142858,19.8,0.243,77,2784,PG
202720,Jon Leuer,Jon,Leuer,0.5548302872062663,0.5142857142857142,16.2,0.23600000000000002,67,1255,PF
201973,Jonas Jerebko,Jonas,Jerebko,0.5314009661835748,0.4864864864864865,10.3,0.37799999999999995,78,1176,PF
202685,Jonas Valanciunas,Jonas,Valanciunas,0.6104540251812286,0.5730337078651685,22.6,0.0,60,1557,C
203613,Jonathon Simmons,Jonathon,Simmons,0.5827505827505827,0.5340909090909091,11.9,0.19399999999999998,55,813,SG
203903,Jordan Clarkson,Jordan,Clarkson,0.5151555437383675,0.4820143884892086,14.3,0.29100000000000004,79,2552,SG
200770,Jordan Farmar,Jordan,Farmar,0.53166897827092,0.5,13.2,0.45,12,291,PG
202706,Jordan Hamilton,Jordan,Hamilton,0.5028228652081863,0.4857142857142857,12.4,0.38799999999999996,11,304,SF
201941,Jordan Hill,Jordan,Hill,0.5334626576139672,0.5066666666666666,16.4,0.002,73,1513,C
203895,Jordan McRae,Jordan,McRae,0.5525540275049116,0.5,14.2,0.282,22,195,PG
203895,Jordan McRae,Jordan,McRae,0.5525540275049116,0.5,14.2,0.423,7,82,PG
203895,Jordan McRae,Jordan,McRae,0.5525540275049116,0.5,14.2,0.212,15,113,PG
1626175,Jordan Mickey,Jordan,Mickey,0.3906250000000001,0.35714285714285715,15.3,0.0,16,57,PF
203268,Jorge Gutierrez,Jorge,Gutierrez,0.6944444444444444,0.5555555555555556,19.1,0.182,12,63,PG
101181,Jose Calderon,Jose,Calderon,0.5750605326876513,0.5555555555555556,12.3,0.446,72,2024,PG
